58.0 , 3837.94871795 , 4495.8974359 , 4090.76923077 , 4163.07692308 , 4657.94871795 , 4027.17948718 , 4532.82051282 , 4254.35897436 , 4196.92307692 , 4304.1025641 , 4436.92307692 , 4183.07692308 , 4135.8974359 , 4297.43589744 , 1684.0 , 1669.0 , 2.838 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 3842.05128205 , 4498.97435897 , 4091.79487179 , 4165.64102564 , 4660.0 , 4026.15384615 , 4531.79487179 , 4256.92307692 , 4200.51282051 , 4307.17948718 , 4438.97435897 , 4185.12820513 , 4138.97435897 , 4297.94871795 , 1684.0 , 1667.0 , 2.847 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 3837.43589744 , 4497.43589744 , 4092.30769231 , 4163.58974359 , 4661.53846154 , 4018.97435897 , 4524.1025641 , 4256.41025641 , 4195.8974359 , 4311.79487179 , 4433.84615385 , 4182.05128205 , 4144.1025641 , 4294.35897436 , 1683.0 , 1666.0 , 2.855 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 3834.87179487 , 4496.92307692 , 4086.66666667 , 4163.58974359 , 4655.38461538 , 4021.02564103 , 4526.15384615 , 4255.8974359 , 4200.0 , 4312.82051282 , 4433.33333333 , 4182.56410256 , 4146.66666667 , 4297.43589744 , 1683.0 , 1664.0 , 2.863 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 3836.92307692 , 4492.30769231 , 4097.94871795 , 4154.35897436 , 4663.07692308 , 4018.46153846 , 4528.20512821 , 4252.82051282 , 4193.84615385 , 4296.92307692 , 4432.82051282 , 4183.07692308 , 4138.97435897 , 4299.48717949 , 1682.0 , 1663.0 , 2.87 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 3838.46153846 , 4495.38461538 , 4098.46153846 , 4160.51282051 , 4660.51282051 , 4021.02564103 , 4529.74358974 , 4257.94871795 , 4196.92307692 , 4310.25641026 , 4446.15384615 , 4193.84615385 , 4148.71794872 , 4308.20512821 , 1682.0 , 1663.0 , 2.878 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 3846.66666667 , 4505.12820513 , 4095.8974359 , 4174.87179487 , 4655.8974359 , 4027.69230769 , 4529.23076923 , 4263.58974359 , 4208.71794872 , 4340.51282051 , 4457.94871795 , 4205.64102564 , 4164.61538462 , 4321.53846154 , 1681.0 , 1663.0 , 2.885 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 3850.76923077 , 4504.61538462 , 4100.51282051 , 4170.25641026 , 4658.97435897 , 4026.66666667 , 4530.76923077 , 4256.92307692 , 4201.02564103 , 4329.23076923 , 4450.76923077 , 4199.48717949 , 4156.92307692 , 4318.97435897 , 1682.0 , 1663.0 , 2.894 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 3847.69230769 , 4502.56410256 , 4094.35897436 , 4166.66666667 , 4658.97435897 , 4026.15384615 , 4536.41025641 , 4252.30769231 , 4194.35897436 , 4316.41025641 , 4448.20512821 , 4198.97435897 , 4151.28205128 , 4311.28205128 , 1681.0 , 1663.0 , 2.902 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 3848.20512821 , 4500.0 , 4095.8974359 , 4168.20512821 , 4660.51282051 , 4024.1025641 , 4531.79487179 , 4257.43589744 , 4198.97435897 , 4327.69230769 , 4449.74358974 , 4209.23076923 , 4155.38461538 , 4312.30769231 , 1683.0 , 1664.0 , 2.909 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 3852.30769231 , 4494.35897436 , 4111.28205128 , 4161.02564103 , 4667.17948718 , 4013.33333333 , 4519.48717949 , 4258.97435897 , 4194.35897436 , 4324.61538462 , 4442.56410256 , 4205.64102564 , 4149.74358974 , 4312.30769231 , 1684.0 , 1663.0 , 2.916 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 3846.66666667 , 4492.30769231 , 4104.61538462 , 4155.8974359 , 4658.46153846 , 4012.82051282 , 4521.53846154 , 4256.41025641 , 4189.23076923 , 4303.07692308 , 4437.43589744 , 4193.84615385 , 4141.53846154 , 4304.61538462 , 1684.0 , 1664.0 , 2.924 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 3848.71794872 , 4513.33333333 , 4060.51282051 , 4191.79487179 , 4633.33333333 , 4044.1025641 , 4543.58974359 , 4265.64102564 , 4217.43589744 , 4343.07692308 , 4470.25641026 , 4213.33333333 , 4173.33333333 , 4320.51282051 , 1685.0 , 1665.0 , 2.933 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 3853.84615385 , 4477.94871795 , 4158.46153846 , 4136.41025641 , 4717.94871795 , 3990.25641026 , 4504.61538462 , 4251.28205128 , 4180.51282051 , 4297.43589744 , 4419.48717949 , 4186.66666667 , 4120.0 , 4296.92307692 , 1685.0 , 1666.0 , 2.941 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 3803.07692308 , 4399.48717949 , 4222.05128205 , 4016.41025641 , 4757.43589744 , 3906.15384615 , 4449.23076923 , 4240.51282051 , 4127.69230769 , 4153.84615385 , 4323.07692308 , 4093.33333333 , 4010.25641026 , 4218.97435897 , 1685.0 , 1666.0 , 2.949 , 0.0 , 0.0 , 0.0 , 0.0 , 

